eq,label
西蒙诺夫SKS半自动步枪,枪械与单兵
FN 1949半自动步枪,枪械与单兵
玛斯Mle 1936,枪械与单兵
施密特-鲁宾M1931卡宾枪,枪械与单兵
克拉格-约根森步枪,枪械与单兵
曼利夏回转式枪机步枪,枪械与单兵
MAS-49自动步枪,枪械与单兵
曼利夏直拉式枪机步枪,枪械与单兵
三八式步枪,枪械与单兵
斯太尔Scout步枪,枪械与单兵
VZ58自动步枪,枪械与单兵
米尼冈M134机枪,枪械与单兵
Ultimax 100轻机枪,枪械与单兵
大宇K3机枪,枪械与单兵
96式轻机枪,枪械与单兵
VZ52自动步枪,枪械与单兵
维克托SS77枪机,枪械与单兵
RPK机枪,枪械与单兵
RPK-74机枪,枪械与单兵
马克沁1910机枪,枪械与单兵
杰格佳廖夫RPD机枪,枪械与单兵
杰格佳廖夫DT/DTM机枪,枪械与单兵
维克斯机枪,枪械与单兵
L86A1/L86A2轻型支援武器,枪械与单兵
勃朗宁M 1917机枪,枪械与单兵
赛特迈阿梅利机枪,枪械与单兵
阿尔蒂马克斯机枪,枪械与单兵
PK机枪,枪械与单兵
ClS 0.50英寸机枪,枪械与单兵
DShK机枪,枪械与单兵
RP-46机枪,枪械与单兵
杰格佳廖夫DPM机枪,枪械与单兵
NSV机枪,枪械与单兵
布伦机枪,枪械与单兵
门多萨RM2机枪,枪械与单兵
马克沁08/15机枪,枪械与单兵
查特勒尔特M1924/29机枪,枪械与单兵
杰格佳廖夫DP机枪,枪械与单兵
GAU19/A航空机枪,枪械与单兵
马克沁MG08机枪,枪械与单兵
M68 (Rachot)机枪,枪械与单兵
佳留诺夫SG43机枪,枪械与单兵
M60E3机枪,枪械与单兵
勃朗宁M2H B 0.50英寸机枪,枪械与单兵
勃朗宁M1919A6机枪,枪械与单兵
M60/M60E1机枪,枪械与单兵
休斯EX34链式机枪,枪械与单兵
M240B和M240G机枪,枪械与单兵
1981年式轻机枪,枪械与单兵
勃朗宁M1919A4机枪,枪械与单兵
三十节,枪械与单兵
大正11年式轻机枪,枪械与单兵
1975年式高射机枪,枪械与单兵
62式通用机枪,枪械与单兵
李·恩菲尔德SMLEMarkⅢ型步枪,枪械与单兵
TCIM,枪械与单兵
伯莱塔7.62mm,枪械与单兵
RSG-12式12号,枪械与单兵
M82A1M,枪械与单兵
M82A2,枪械与单兵
猎豹M1,枪械与单兵
巴雷特XM109-佩劳德,枪械与单兵
AWP,枪械与单兵
9毫米AS特种突击步枪,枪械与单兵
柯特尔5.56毫米AR-15/M16系列步枪,枪械与单兵
斯太尔5.56毫米AUG步枪,枪械与单兵
阿玛利特0.243毫米和7.62毫米AR-10B步枪,枪械与单兵
5.66毫米ASP水下突击步枪,枪械与单兵
5.56毫米G36突击步枪,枪械与单兵
SG550、SG551和SG552“突击队”突击步枪,枪械与单兵
A-91突击步枪,枪械与单兵
CB-98,枪械与单兵
V-94,枪械与单兵
MK11-0,枪械与单兵
CZ-700,枪械与单兵
FN30-11式,枪械与单兵
雷明登SR8,枪械与单兵
L115A3,枪械与单兵
西格-绍尔SSG-2000步枪,枪械与单兵
精确国际L96A1狙击步枪,枪械与单兵
西格-绍尔SSG-3000狙击步枪,枪械与单兵
伯莱塔狙击步枪,枪械与单兵
精确国际AW50F步枪,枪械与单兵
OSV-96狙击步枪,枪械与单兵
巴雷特Light Fifty M82A1狙击步枪,枪械与单兵
NM 149S狙击步枪,枪械与单兵
斯太尔SSG-04,枪械与单兵
德拉格诺夫SVD狙击步枪,枪械与单兵
杰帕德M1/M1A1步枪,枪械与单兵
PSG-1,枪械与单兵
NTW20/14.5反器材步枪,枪械与单兵
M110 SASS,枪械与单兵
SSG 550狙击手自动步枪,枪械与单兵
AEK-971突击步枪,枪械与单兵
cz805bren突击步枪,枪械与单兵
Kel-Tec RFB步枪,枪械与单兵
AN94自动步枪,枪械与单兵
FAMAS G25.56毫米突击步枪,枪械与单兵
M16A4自动步枪,枪械与单兵
KH2002（Khaybar）自动步枪,枪械与单兵
Mk14增强型战斗步枪,枪械与单兵
L和LC5.56毫米步枪,枪械与单兵
国产JS05式12.7MM狙击步枪,枪械与单兵
85式狙击步枪,枪械与单兵
FNC5.56毫米突击步枪,枪械与单兵
M99半自动狙击步枪,枪械与单兵
W03型12.7mm狙击步枪,枪械与单兵
sv98狙击步枪,枪械与单兵
Mk11式7.62毫米狙击步枪,枪械与单兵
m40a5狙击步枪,枪械与单兵
铁旅兵工厂M40系列狙击步枪,枪械与单兵
M39增强型精确射手步枪,枪械与单兵
97式5.56mm狙击步枪,枪械与单兵
AMR-2型12.7毫米狙击步枪,枪械与单兵
巴雷特M98B狙击步枪,枪械与单兵
QBU88式狙击步枪,枪械与单兵
JS 7.62mm 狙击步枪,枪械与单兵
AW“隐蔽型”狙击步枪,枪械与单兵
恩菲尔德执法者步枪,枪械与单兵
9毫米VSS微声狙击步枪,枪械与单兵
精准国际7.62毫米PM狙击步枪系统,枪械与单兵
赫克勒·科赫PSG 1自动步枪,枪械与单兵
贝尔塔95M型步枪,枪械与单兵
7.62毫米精确射手步枪（DMR）,枪械与单兵
精准国际7.62毫米AW猛击步枪,枪械与单兵
M40A1狙击步枪,枪械与单兵
帕克-黑尔M82步枪,枪械与单兵
W03型狙击步枪,枪械与单兵
FG42,枪械与单兵
K11,枪械与单兵
Zastava M76自动步枪,枪械与单兵
加利尔,枪械与单兵
布朗,枪械与单兵
M1918,枪械与单兵
NHM-91步枪,枪械与单兵
MAK-90步枪,枪械与单兵
QBZ97自动步枪,枪械与单兵
INSAS突击步枪,枪械与单兵
56-2式冲锋枪,枪械与单兵
L85A1/L85A2单兵武器,枪械与单兵
MP44自动步枪,枪械与单兵
FN 2000突击步枪,枪械与单兵
斯太尔-曼利夏AUG自动步枪,枪械与单兵
CQ突击步枪,枪械与单兵
SR88突击步枪,枪械与单兵
CQ-5.56毫米A卡宾枪,枪械与单兵
西格SG 540/542/543自动步枪,枪械与单兵
阿玛莱特AR-18自动步枪,枪械与单兵
西格SG 550/551(Stgw 90)自动步枪,枪械与单兵
扬曼AG42自动步枪,枪械与单兵
Stgw 57自动步枪,枪械与单兵
大宇K2突击步枪,枪械与单兵
维克托R4突击步枪,枪械与单兵
SAR 21突击步枪,枪械与单兵
勃朗宁自动步枪,枪械与单兵
AK5突击步枪,枪械与单兵
OTs-14“暴风”突击步枪,枪械与单兵
Zastava M80自动步枪,枪械与单兵
圣·巴巴拉CETME L型突击步枪,枪械与单兵
Zastava M70B1自动步枪,枪械与单兵
5.56毫米HK短突击步枪,枪械与单兵
卡拉什尼科夫AKS-74U自动步枪,枪械与单兵
SR88A突击步枪,枪械与单兵
APS突击步枪,枪械与单兵
贝尔突击步枪,枪械与单兵
AK-47突击步枪,枪械与单兵
塔沃尔突击步枪,枪械与单兵
AKM自动步枪,枪械与单兵
伯莱塔AR70/223自动步枪,枪械与单兵
伽利尔突击步枪,枪械与单兵
马盖尔卡宾枪,枪械与单兵
FN FNC自动步枪,枪械与单兵
FN FAL自动步枪,枪械与单兵
QBZ56C型短突击步枪,枪械与单兵
R5 RGP 卡宾枪,枪械与单兵
国产86S自动步枪,枪械与单兵
99式5.56mm自动步枪,枪械与单兵
63式自动步枪,枪械与单兵
1956-C式,枪械与单兵
MSBS Radon突击步枪,枪械与单兵
HKM27步兵自动步枪,枪械与单兵
ARX-160单兵武器,枪械与单兵
03式自动步枪,枪械与单兵
FAD无托突击步枪,枪械与单兵
FN SCAR突击步枪,枪械与单兵
AAC蜜獾式PDW突击步枪,枪械与单兵
SIG SG 553卡宾枪,枪械与单兵
AS Val微声自动步枪,枪械与单兵
FARA 83自动步枪,枪械与单兵
法玛斯自动步枪,枪械与单兵
HK 33E自动步枪,枪械与单兵
赫克勒-科赫G41自动步枪,枪械与单兵
赫克勒-科赫G3自动步枪,枪械与单兵
赫克勒-科赫G36自动步枪,枪械与单兵
萨科M90自动步枪,枪械与单兵
瓦尔梅特M76自动步枪,枪械与单兵
奥卡德狙击步枪,枪械与单兵
M24,枪械与单兵
SSG-3000,枪械与单兵
MK12,枪械与单兵
M40A3,枪械与单兵
M200狙击枪,枪械与单兵
M25,枪械与单兵
1953年式,枪械与单兵
M24式7.62mm,枪械与单兵
SR-9,枪械与单兵
罗巴QR2-F,枪械与单兵
巴雷特M90,枪械与单兵
M21,枪械与单兵
T65式,枪械与单兵
T86式,枪械与单兵
博斯,枪械与单兵
VSK-94,枪械与单兵
1954年式,枪械与单兵
八一式,枪械与单兵
“汉造”七九步枪,枪械与单兵
SG-550,枪械与单兵
TS M1891卡宾枪,枪械与单兵
ZB26式,枪械与单兵
毛瑟98k卡宾枪,枪械与单兵
Zastava M59/66自动步枪,枪械与单兵
毛瑟格韦尔98步枪,枪械与单兵
曼利夏-卡尔卡诺M1938步枪,枪械与单兵
李·恩菲尔德No.4步枪,枪械与单兵
ZH-29,枪械与单兵
德·里斯勒微声卡宾枪,枪械与单兵
斯普林菲尔德M1903步枪,枪械与单兵
鲁格M77步枪,枪械与单兵
恩菲尔德N0.2（P14型）步枪,枪械与单兵
李·恩菲尔德N0.5步枪,枪械与单兵
国产84S步枪,枪械与单兵
Pecheneg通用机枪,枪械与单兵
LSAT,枪械与单兵
1967年式,枪械与单兵
ZB37式,枪械与单兵
日本64式自动步枪,枪械与单兵
QJY88通用机枪,枪械与单兵
Ultimax 100轻机枪,枪械与单兵
97式突击步枪,枪械与单兵
56式突击步枪,枪械与单兵
日本89式突击步枪,枪械与单兵
卡拉什尼科夫1974(AK-74)突击步枪,枪械与单兵
95式步枪,枪械与单兵
AK-12突击步枪,枪械与单兵
赫克勒-科赫HK 416自动步枪,枪械与单兵
M4卡宾枪,枪械与单兵
81式自动步枪,枪械与单兵
勃朗宁M2HB 0.50英寸机枪,枪械与单兵
无线电遥控起爆器,枪械与单兵
巡逻包,枪械与单兵
LITE头戴式耳机,枪械与单兵
特种部队用Diveguard MK2遇险救助系统,枪械与单兵
BCBG格斗手套,枪械与单兵
用于乘船作战的浸身服,枪械与单兵
PLCE背包,枪械与单兵
伞兵头盔,枪械与单兵
“幻影”系列发送器,枪械与单兵
BCB极地手套,枪械与单兵
LASH头戴式耳机,枪械与单兵
安普吉特费尔班匕首,枪械与单兵
KCB77艾克洪索尼根刺刀,枪械与单兵
费尔班-赛克斯格斗匕首,枪械与单兵
Cyprus SF II格斗匕首,枪械与单兵
艾克洪索尼根马克3格斗匕首,枪械与单兵
SOG Scuba/Demo SSD99,枪械与单兵
艾克洪索尼根USM7刺刀,枪械与单兵
BCB弯刀,枪械与单兵
SOG RFB81 X-42 Recondo,枪械与单兵
05式特战服,枪械与单兵
新型阻燃特战服(武警),枪械与单兵
06式林地迷彩服,枪械与单兵
NRS侦察匕首,枪械与单兵
非制式迷彩服(武警),枪械与单兵
S37海豹突击队Knife2000匕首,枪械与单兵
DCU,枪械与单兵
雪地迷彩服,枪械与单兵
11式迷彩服（武警）,枪械与单兵
“马刀”袋子,枪械与单兵
海洋迷彩夏装,枪械与单兵
三款非制式迷彩服,枪械与单兵
林地斑点迷彩,枪械与单兵
03式荒漠迷彩,枪械与单兵
环境袜子系列,枪械与单兵
Secrette头戴式耳机,枪械与单兵
免遭窃听的小型手持式无线电,枪械与单兵
镁框架雪鞋,枪械与单兵
Cougarnet通信系统,枪械与单兵
“美洲狮2000”安全无线电,枪械与单兵
伞兵转换套件,枪械与单兵
小艇内部通信系统,枪械与单兵
奈特军械公司5.56毫米模块化武器系统,枪械与单兵
MK23消音器,枪械与单兵
FBP手枪消音器,枪械与单兵
“福克斯”AT,枪械与单兵
AN/PVS-7D GenⅢ夜视镜,枪械与单兵
M4A1室内近距离作战（CQB）武器,枪械与单兵
SOPS突击步枪消减器,枪械与单兵
空降攻击背包,枪械与单兵
Norge公司军用衬衫,枪械与单兵
比利时光学与精密仪器头戴式光学投射系统,枪械与单兵
比利时光学与精密仪器红外线激光目标指示器,枪械与单兵
泰利斯公司“松鸦”夜视镜,枪械与单兵
比利时光学与精密仪器公司全息夜视镜,枪械与单兵
伞兵空投包,枪械与单兵
泰利斯公司单目夜视镜,枪械与单兵
Portaguard手持式微波雷达地面监视系统,枪械与单兵
Irvin-GQ公司低空备用伞,枪械与单兵
4156沙漠靴,枪械与单兵
5850沙漠靴,枪械与单兵
突击队员防弹衣,枪械与单兵
飞标4,枪械与单兵
比利时轻型通用夜间观察系统,枪械与单兵
4155丛林靴,枪械与单兵
T系列装甲,枪械与单兵
GB7轻型沙漠靴,枪械与单兵
GB2战斗突击靴,枪械与单兵
BCB丛林靴,枪械与单兵
Lucie夜视镜,枪械与单兵
蜥蜴迷彩服,枪械与单兵
M65 ERDL迷彩服,枪械与单兵
M1948 ERDL迷彩服,枪械与单兵
伪装服（以草为主）,枪械与单兵
沙漠伪装服,枪械与单兵
全身全覆盖式伪装服,枪械与单兵
NWU,枪械与单兵
伪装服（麻绳和棉线编织）,枪械与单兵
07式特战迷彩服,枪械与单兵
实验斑点迷彩服B型,枪械与单兵
早期仿迷彩服,枪械与单兵
05式林地迷彩服,枪械与单兵
航自数码迷彩服(试装版),枪械与单兵
迷彩服I型(旧迷彩),枪械与单兵
橙色斑点迷彩服,枪械与单兵
三色干旱迷彩服,枪械与单兵
台湾海军陆战队甲式野战服,枪械与单兵
台湾海军陆战队改版(虎斑纹),枪械与单兵
实验点状式迷彩服,枪械与单兵
陆自沙漠迷彩服,枪械与单兵
台湾海军陆战队第一款迷彩服,枪械与单兵
斑点迷彩服,枪械与单兵
葡萄叶迷彩服,枪械与单兵
森林及消防迷彩服(武警),枪械与单兵
垂直条纹迷彩服,枪械与单兵
07式海洋数码迷彩服,枪械与单兵
几何迷彩服,枪械与单兵
04数码迷彩,枪械与单兵
石灰笔刷迷彩服,枪械与单兵
特警非制式迷彩服(武警),枪械与单兵
04式林地迷彩服,枪械与单兵
03式林地迷彩服,枪械与单兵
07式改版(武警),枪械与单兵
林地迷彩服,枪械与单兵
仿制美式三色沙漠迷彩服,枪械与单兵
05系列夏迷彩服(武警),枪械与单兵
07式迷彩服(武警),枪械与单兵
02式迷彩服,枪械与单兵
06系列迷彩服(武警),枪械与单兵
实验锯齿式迷彩服,枪械与单兵
西德变形虫模式迷彩服,枪械与单兵
航自野战迷彩服,枪械与单兵
点状迷彩（II型）,枪械与单兵
沙漠迷彩服,枪械与单兵
迷彩服III型,枪械与单兵
87式海洋迷彩服,枪械与单兵
航自新型迷彩服,枪械与单兵
东德土豆/印花迷彩服,枪械与单兵
台湾航特部丛林数位迷彩,枪械与单兵
东德三色变形虫迷彩服,枪械与单兵
台湾新式数位迷彩（通用）,枪械与单兵
台湾数位迷彩（测试版）,枪械与单兵
东德雨滴式迷彩服,枪械与单兵
台湾数位城镇迷彩服,枪械与单兵
台湾城镇迷彩服,枪械与单兵
叶片迷彩服,枪械与单兵
通用迷彩服,枪械与单兵
台湾空军新式横条纹迷彩,枪械与单兵
台湾空军新式十字纹迷彩,枪械与单兵
直纹蜥蜴迷彩服,枪械与单兵
台湾空军混纺直条纹迷彩,枪械与单兵
三色迷彩服,枪械与单兵
标准DPM迷彩服,枪械与单兵
台湾蓝色虎斑纹迷彩服,枪械与单兵
台湾陆军林地迷彩(早期版),枪械与单兵
台湾红色虎斑纹迷彩服,枪械与单兵
数码林地迷彩服,枪械与单兵
林地迷彩服,枪械与单兵
台湾陆军林地迷彩服,枪械与单兵
数字迷彩通用战斗服,枪械与单兵
87式城市迷彩服,枪械与单兵
西德雪地针松迷彩服,枪械与单兵
98式丛林迷彩服,枪械与单兵
西德Leibermuster模式迷彩服,枪械与单兵
99式海洋迷彩服,枪械与单兵
西德狙击手专用夹克,枪械与单兵
99式6色沙漠迷彩服,枪械与单兵
五色海洋迷彩服,枪械与单兵
西德陆军分裂式迷彩服,枪械与单兵
西德大格局分裂式迷彩服,枪械与单兵
西德沼泽式3型迷彩服,枪械与单兵
蓝色DPM迷彩服,枪械与单兵
97式迷彩作训服(武警),枪械与单兵
89四色林地迷彩服(武警),枪械与单兵
四色林地迷彩(武警),枪械与单兵
DPM迷彩服,枪械与单兵
87式迷彩作训服(武警),枪械与单兵
西德沼泽式2型/马什迷彩服,枪械与单兵
07式数码迷彩服,枪械与单兵
笔刷迷彩服,枪械与单兵
07式航空迷彩作训服,枪械与单兵
冬季迷彩服,枪械与单兵
07式空降迷彩服,枪械与单兵
新型迷彩夏作训,枪械与单兵
豌豆型(Dot pattern ),枪械与单兵
07式城市数码迷彩服,枪械与单兵
”雷柏“迷彩服,枪械与单兵
97式林地迷彩服,枪械与单兵
99式林地迷彩服,枪械与单兵
棕榈树(Palm tree),枪械与单兵
橡树叶(Oaklea),枪械与单兵
狙击手城市迷彩服,枪械与单兵
雾边(Blurred edge ),枪械与单兵
87式林地迷彩服,枪械与单兵
三色水波纹迷彩服,枪械与单兵
81式伪装衣（1985年产）,枪械与单兵
81式伪装衣（1988年产）,枪械与单兵
林地迷彩服,枪械与单兵
轮战部队自定迷彩,枪械与单兵
空降部队林地迷彩服,枪械与单兵
93年“碎石”迷彩服,枪械与单兵
81式伪装衣（1984年产）,枪械与单兵
碎石迷彩服,枪械与单兵
81式伪装衣（第1代）,枪械与单兵
空降部队荒漠迷彩服,枪械与单兵
81式伪装衣（第2代）,枪械与单兵
合成纤维四色林地迷彩服,枪械与单兵
碎花迷彩（又称小黄花迷彩）,枪械与单兵
早期四色林地迷彩,枪械与单兵
81式伪装衣（五色大叶）,枪械与单兵
84式双面迷彩服,枪械与单兵
89四色林地迷彩服（后期版）,枪械与单兵
仿美法迷彩服（测试）,枪械与单兵
仿美M65四色林地迷彩服,枪械与单兵
三色污点伪装衣,枪械与单兵
89式仿日四色林地迷彩服（早期版）,枪械与单兵
四色横纹林地迷彩服,枪械与单兵
二炮定制四色林地迷彩,枪械与单兵
新机专用夏布飞行服,枪械与单兵
VKK-15系代偿服,枪械与单兵
99式空降兵四色城市迷彩,枪械与单兵
西德岩石迷彩服,枪械与单兵
87式荒漠迷彩冬作训服,枪械与单兵
二炮仿美虎斑纹迷彩,枪械与单兵
试飞团定制迷彩服,枪械与单兵
制式侦察伪装服（防红外）,枪械与单兵
绿色叶片迷彩服套装,枪械与单兵
伪装网（麻绳编织）,枪械与单兵
阿米巴迷彩服,枪械与单兵
绿色叶片连体迷彩服,枪械与单兵
制式伪装网（防红外）,枪械与单兵
蓝色叶片连体迷彩服,枪械与单兵
伪装服（可附加植物）,枪械与单兵
伪装服（草原色调）,枪械与单兵
仿意大利迷彩版,枪械与单兵
三色林地迷彩服A,枪械与单兵
三色林地迷彩服B,枪械与单兵
迷彩跳伞服,枪械与单兵
棕色叶片迷彩服,枪械与单兵
“碎裂块”迷彩,枪械与单兵
双面雪地迷彩服,枪械与单兵
人体型(body pattern),枪械与单兵
陆自摩托兵迷彩,枪械与单兵
二式荒漠斑点迷彩服,枪械与单兵
沙漠迷彩服,枪械与单兵
丛林斑点迷彩服,枪械与单兵
热带伪装迷彩服,枪械与单兵
城市斑点迷彩服,枪械与单兵
山地迷彩服,枪械与单兵
海自数码迷彩服,枪械与单兵
上半身半覆盖式伪装服,枪械与单兵
黄色版连头套迷彩服,枪械与单兵
绿色版迷彩服,枪械与单兵
悬铃木（Plane tree）,枪械与单兵
ACU(UCP),枪械与单兵
狙击手自制伪装衣,枪械与单兵
OCP(Multicam),枪械与单兵
波浪网型沙漠伪装服,枪械与单兵
三色迷彩服,枪械与单兵
狙击手伪装服,枪械与单兵
新型雪地伪装服,枪械与单兵
伪装网（巾）,枪械与单兵
伪装服（尼龙或塑料）,枪械与单兵
迷彩网巾,枪械与单兵
制式仿生连体伪装服,枪械与单兵
制式仿生连体伪装服(林地/雪地),枪械与单兵
BDU,枪械与单兵
全身覆盖式伪装服（林地色调）,枪械与单兵
全身全覆盖式伪装服（非制式）,枪械与单兵
伪装服（枯草沙漠/雪地/林地）,枪械与单兵
全身全覆盖式伪装服,枪械与单兵
上半身半覆盖式伪装服,枪械与单兵
后半身全覆盖式伪装服,枪械与单兵
全身全覆盖式伪装服,枪械与单兵
ABU,枪械与单兵
蓑衣（椰树叶）,枪械与单兵
MCCUU (MARPAT),枪械与单兵
伪装衣,枪械与单兵
全身全覆盖式仿生伪装服,枪械与单兵
DBDU,枪械与单兵
上半身半覆盖式伪装服,枪械与单兵
上半身半覆盖式伪装衣,枪械与单兵
披风衣（以草伪装）,枪械与单兵
波浪网型伪装服,枪械与单兵
仿生伪装服,枪械与单兵
纵纹蜥蜴迷彩服,枪械与单兵
迷彩伪装网,枪械与单兵
波浪网型伪装服,枪械与单兵
通用4号迷彩服,枪械与单兵
伪装网巾,枪械与单兵
麻袋布伪装服,枪械与单兵
09年数码迷彩服,枪械与单兵
制式半活动叶片仿生伪装服,枪械与单兵
海军灰色数码迷彩服,枪械与单兵
伪装服（麻绳和棉线）,枪械与单兵
伪装服（麻绳、棉线及天然草）,枪械与单兵
波浪网型伪装服,枪械与单兵
虎纹斑迷彩服,枪械与单兵
猎鸭人式迷彩服,枪械与单兵
E式迷彩服,枪械与单兵
M1942 云块迷彩服,枪械与单兵
实验污点迷彩服,枪械与单兵
M1942 HBT双面迷彩服,枪械与单兵
M1942葡萄叶迷彩服,枪械与单兵
12年数码迷彩服,枪械与单兵
灰色数码迷彩服,枪械与单兵
带嵌入物冷湿环境手套,枪械与单兵
TP-1E/TP-2E防弹衣,枪械与单兵
